mass	period	probability
85.53710447958328	1.1689518164985782	0.0
85.53710447958328	1.3664483492953254	98.13333333333333
85.53710447958328	1.5973122800602544	98.91111111111113
85.53710447958328	1.86718109129192	98.5777777777778
85.53710447958328	2.182644728397487	98.35555555555555
85.53710447958328	2.5514065200312888	97.17777777777778
85.53710447958328	2.9824712862168905	99.6
85.53710447958328	3.486365227678085	99.2
85.53710447958328	4.075392965871777	97.51111111111112
85.53710447958328	4.763938010401341	96.95555555555555
85.53710447958328	5.56881399094527	99.3111111111111
85.53710447958328	6.50967523045817	99.60000000000002
85.53710447958328	7.609496685459877	99.71111111111111
85.53710447958328	8.895134973108235	98.22222222222221
85.53710447958328	10.3979841848149	96.4
85.53710447958328	12.154742500762865	97.19999999999999
85.53710447958328	14.208308325339223	96.02222222222221
85.53710447958328	16.608827826277157	99.68888888888888
85.53710447958328	19.414919457438806	99.55555555555556
85.53710447958328	22.695105366946684	97.17777777777778
85.53710447958328	26.52948464431896	97.75555555555556
85.53710447958328	31.011689265747787	96.77777777777779
85.53710447958328	36.25117049988533	97.19999999999999
85.53710447958328	42.37587160604063	95.86666666666666
85.53710447958328	49.5353520895917	96.71111111111114
85.53710447958328	57.90443980602486	96.26666666666665
85.53710447958328	67.68750009458535	93.44444444444444
85.53710447958328	79.12342618981323	87.62222222222222
85.53710447958328	92.49147277217335	88.53333333333333
85.53710447958328	108.11807510766077	88.11111111111113
85.53710447958328	126.38482029342984	79.8888888888889
85.53710447958328	147.73776525985113	83.73333333333335
85.53710447958328	172.69832906594343	74.91111111111111
85.53710447958328	201.8760254679039	76.77777777777777
85.53710447958328	235.98334667821936	82.28888888888889
85.53710447958328	275.85316176291843	71.15555555555555
85.53710447958328	322.45905452963945	59.177777777777784
85.53710447958328	376.93909753883594	50.48888888888888
85.53710447958328	440.6236427773573	51.95555555555556
85.53710447958328	515.0678076168122	61.177777777777784
85.53710447958328	602.0894493336132	63.15555555555555
85.53710447958328	703.8135554931555	62.755555555555574
